"time","chain1/permissions.db","chain1/wallet/txs.db","chain1/wallet","chain1/blocks/index","chain1/blocks","chain1/database","chain1/entities.db","chain1/chunks/chunks.db","chain1/chunks/data/stream-95a0451e3abf6eeacc209575ef3943c7","chain1/chunks/data/stream-179e1a20410cfce1ebbb071c9b6379ed","chain1/chunks/data/stream-28cad8bdef17a3852fe39ec50bf2c006","chain1/chunks/data/stream-58cb719ec3ff4ed838e3bdd6b6ff4471","chain1/chunks/data/source","chain1/chunks/data","chain1/chunks/collect.db","chain1/chunks","chain1/chainstate","chain1"
"5145.222789525986","72.0","1108.0","1660.0","116.0","17528.0","36.0","32.0","164.0","44040.0","4.0","44040.0","44040.0","4.0","132132.0","372.0","132876.0","64.0","152376.0"
"5150.048441886902","72.0","1108.0","1660.0","116.0","17528.0","36.0","32.0","164.0","44040.0","4.0","44040.0","44040.0","4.0","132132.0","372.0","132876.0","64.0","152376.0"
"5155.304307937622","72.0","1108.0","1660.0","116.0","17528.0","36.0","32.0","164.0","44040.0","4.0","44040.0","44040.0","4.0","132132.0","372.0","132876.0","64.0","152376.0"
"5160.0976998806","72.0","1108.0","1660.0","116.0","17528.0","36.0","32.0","164.0","44040.0","4.0","44040.0","44040.0","4.0","132132.0","372.0","132876.0","64.0","152380.0"
"5165.386976003647","72.0","1108.0","1664.0","116.0","17528.0","36.0","32.0","164.0","44040.0","4.0","44040.0","44040.0","4.0","132132.0","372.0","132876.0","64.0","152384.0"
"5170.2417294979105","72.0","1116.0","1668.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","372.0","133900.0","64.0","153412.0"
"5175.182381391525","72.0","1116.0","1668.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","372.0","133900.0","64.0","153412.0"
"5180.0586240291605","72.0","1116.0","1672.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133904.0","64.0","153420.0"
"5185.377742290497","72.0","1116.0","1672.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133904.0","64.0","153420.0"
"5190.178641557694","72.0","1120.0","1672.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133904.0","64.0","153420.0"
"5195.02925658226","72.0","1120.0","1676.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133904.0","64.0","153428.0"
"5200.323389291762","72.0","1120.0","1676.0","116.0","17528.0","36.0","36.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133904.0","64.0","153428.0"
"5205.335602045059","72.0","1120.0","1676.0","116.0","17528.0","36.0","40.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133904.0","64.0","153432.0"
"5210.1102900505075","72.0","1120.0","1680.0","116.0","17528.0","36.0","40.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133908.0","64.0","153440.0"
"5215.412972450255","72.0","1120.0","1680.0","116.0","17528.0","36.0","40.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133908.0","64.0","153440.0"
"5220.16870713234","72.0","1120.0","1680.0","116.0","17528.0","36.0","40.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133908.0","64.0","153440.0"
"5225.48196554184","72.0","1120.0","1680.0","116.0","17528.0","36.0","40.0","164.0","44040.0","4.0","45064.0","44040.0","4.0","133156.0","376.0","133908.0","64.0","153440.0"
"5230.188677787781","72.0","1128.0","1688.0","120.0","17532.0","36.0","40.0","164.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","376.0","135956.0","64.0","155504.0"
"5235.454128026962","72.0","1128.0","1688.0","120.0","17532.0","36.0","40.0","164.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","376.0","135956.0","64.0","155504.0"
"5240.212757349014","72.0","1140.0","1696.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155516.0"
"5245.063856124878","72.0","1140.0","1700.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155520.0"
"5250.2438917160025","72.0","1140.0","1700.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155520.0"
"5255.018602132797","72.0","1140.0","1704.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155524.0"
"5260.255891561508","72.0","1140.0","1704.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155524.0"
"5265.495171308518","72.0","1140.0","1704.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155524.0"
"5270.186294555664","72.0","1140.0","1704.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","45064.0","45064.0","4.0","135204.0","380.0","135964.0","64.0","155524.0"
"5275.400596141815","72.0","1148.0","1712.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","380.0","136988.0","64.0","156556.0"
"5280.136674165726","72.0","1148.0","1712.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","380.0","136988.0","64.0","156556.0"
"5285.352039337158","72.0","1148.0","1712.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","380.0","136988.0","64.0","156556.0"
"5290.176810503006","72.0","1148.0","1712.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136992.0","64.0","156560.0"
"5295.494285345078","72.0","1148.0","1712.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136992.0","64.0","156560.0"
"5300.2404947280875","72.0","1148.0","1712.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136992.0","64.0","156560.0"
"5305.419882297516","72.0","1156.0","1720.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136992.0","64.0","156568.0"
"5310.131355762483","72.0","1156.0","1724.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136992.0","64.0","156572.0"
"5315.455015897751","72.0","1156.0","1724.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136996.0","64.0","156580.0"
"5320.235871553421","72.0","1156.0","1724.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136996.0","64.0","156580.0"
"5325.085243701935","72.0","1156.0","1724.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","45064.0","4.0","136228.0","384.0","136996.0","64.0","156580.0"
"5330.220783472061","72.0","1160.0","1724.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","384.0","138020.0","64.0","157600.0"
"5335.447741985321","72.0","1160.0","1728.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","384.0","138020.0","64.0","157604.0"
"5340.108295440674","72.0","1160.0","1728.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","384.0","138020.0","64.0","157604.0"
"5345.417651176454","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157612.0"
"5350.19414305687","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157612.0"
"5355.135555744171","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157612.0"
"5360.3790295124045","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157616.0"
"5365.122389793396","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157616.0"
"5370.425729751587","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157616.0"
"5375.16216802597","72.0","1160.0","1732.0","120.0","17532.0","36.0","40.0","168.0","45064.0","4.0","46088.0","46088.0","4.0","137252.0","388.0","138024.0","64.0","157616.0"
"5380.435611963272","72.0","1168.0","1740.0","124.0","17536.0","36.0","40.0","168.0","46088.0","4.0","46088.0","46088.0","4.0","138276.0","388.0","139048.0","64.0","158648.0"
"5385.27263212204","72.0","1168.0","1740.0","124.0","17536.0","36.0","40.0","168.0","46088.0","4.0","46088.0","46088.0","4.0","138276.0","388.0","139048.0","64.0","158648.0"
"5390.0310447216025","72.0","1168.0","1740.0","124.0","17536.0","36.0","40.0","168.0","46088.0","4.0","46088.0","46088.0","4.0","138276.0","388.0","139048.0","64.0","158648.0"
"5395.285238265991","72.0","1168.0","1744.0","124.0","17536.0","36.0","40.0","168.0","46088.0","4.0","46088.0","46088.0","4.0","138276.0","388.0","139048.0","64.0","158652.0"
"5400.483652114868","72.0","1168.0","1744.0","124.0","17536.0","36.0","40.0","168.0","46088.0","4.0","46088.0","46088.0","4.0","138276.0","388.0","139048.0","64.0","158652.0"
"5405.267578125","72.0","1168.0","1744.0","124.0","17536.0","36.0","40.0","168.0","46088.0","4.0","46088.0","46088.0","4.0","138276.0","388.0","139048.0","64.0","158652.0"
"5410.035726547241","72.0","1176.0","1752.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140080.0","64.0","159692.0"
"5415.32524228096","72.0","1176.0","1752.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140080.0","64.0","159696.0"
"5420.048667907715","72.0","1176.0","1752.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140080.0","64.0","159696.0"
"5425.317260265349","72.0","1176.0","1752.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","64.0","159700.0"
"5430.0316529274","72.0","1176.0","1752.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","64.0","159700.0"
"5435.336839914322","72.0","1180.0","1752.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159700.0"
"5440.020695209503","72.0","1180.0","1760.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159708.0"
"5445.028312921524","72.0","1180.0","1760.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159708.0"
"5450.320921897888","72.0","1180.0","1760.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159708.0"
"5455.08747458458","72.0","1180.0","1760.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159708.0"
"5460.297683238983","72.0","1180.0","1760.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159708.0"
"5465.05808877945","72.0","1180.0","1760.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","46088.0","4.0","139300.0","392.0","140084.0","68.0","159712.0"
"5470.307424068451","76.0","1188.0","1768.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","47112.0","4.0","140324.0","396.0","141112.0","68.0","160748.0"
"5475.130821943283","76.0","1188.0","1768.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","47112.0","4.0","140324.0","396.0","141112.0","68.0","160748.0"
"5480.415879249573","76.0","1188.0","1768.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","47112.0","4.0","140324.0","396.0","141112.0","68.0","160748.0"
"5485.117708206177","76.0","1188.0","1772.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","47112.0","4.0","140324.0","396.0","141112.0","68.0","160752.0"
"5490.323086500168","76.0","1188.0","1772.0","124.0","17536.0","36.0","40.0","172.0","46088.0","4.0","47112.0","47112.0","4.0","140324.0","396.0","141112.0","68.0","160752.0"
"5495.083317041397","76.0","1192.0","1772.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","47112.0","47112.0","4.0","141348.0","396.0","142136.0","68.0","161776.0"
"5500.3361270427695","76.0","1192.0","1776.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","47112.0","47112.0","4.0","141348.0","396.0","142136.0","68.0","161780.0"
"5505.201477527618","76.0","1192.0","1776.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","47112.0","47112.0","4.0","141348.0","396.0","142136.0","68.0","161780.0"
"5510.424423933028","76.0","1192.0","1776.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","47112.0","47112.0","4.0","141348.0","396.0","142136.0","68.0","161780.0"
"5515.248016357422","76.0","1192.0","1776.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","47112.0","47112.0","4.0","141348.0","396.0","142136.0","68.0","161780.0"
"5520.493155479431","76.0","1200.0","1780.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","396.0","143164.0","68.0","162812.0"
"5525.2617292404175","76.0","1200.0","1784.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143168.0","68.0","162820.0"
"5530.47765827179","76.0","1200.0","1788.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143168.0","68.0","162824.0"
"5535.205222368239","76.0","1200.0","1788.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143168.0","68.0","162824.0"
"5540.436415672302","76.0","1200.0","1788.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143168.0","68.0","162828.0"
"5545.193161010742","76.0","1200.0","1788.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143168.0","68.0","162828.0"
"5550.418732643127","76.0","1200.0","1788.0","124.0","17536.0","36.0","40.0","172.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143168.0","68.0","162828.0"
"5555.152393817902","76.0","1204.0","1792.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143172.0","68.0","162832.0"
"5560.409786939622","76.0","1204.0","1792.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143172.0","68.0","162836.0"
"5565.311436891557","76.0","1204.0","1792.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143172.0","68.0","162836.0"
"5570.181754589081","76.0","1204.0","1792.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","47112.0","4.0","142372.0","400.0","143172.0","68.0","162836.0"
"5575.0319941043845","76.0","1212.0","1800.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","48136.0","4.0","143396.0","400.0","144196.0","68.0","163864.0"
"5580.361180782318","76.0","1212.0","1800.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","48136.0","4.0","143396.0","400.0","144196.0","68.0","163864.0"
"5585.1092104911795","76.0","1212.0","1804.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","48136.0","4.0","143396.0","404.0","144200.0","68.0","163872.0"
"5590.3518040180215","76.0","1212.0","1804.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","48136.0","4.0","143396.0","404.0","144200.0","68.0","163872.0"
"5595.4969313144675","76.0","1212.0","1804.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","48136.0","4.0","143396.0","404.0","144200.0","68.0","163872.0"
"5600.290117263794","76.0","1212.0","1804.0","124.0","17536.0","36.0","40.0","176.0","47112.0","4.0","48136.0","48136.0","4.0","143396.0","404.0","144200.0","68.0","163872.0"
"5605.4966752529135","76.0","1216.0","1804.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","48136.0","48136.0","4.0","144420.0","404.0","145224.0","68.0","164900.0"
"5610.275964975356","76.0","1216.0","1808.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","48136.0","48136.0","4.0","144420.0","404.0","145224.0","68.0","164904.0"
"5615.038152933122","76.0","1216.0","1808.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","48136.0","48136.0","4.0","144420.0","404.0","145224.0","68.0","164904.0"
"5620.2560074329385","76.0","1216.0","1808.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","48136.0","48136.0","4.0","144420.0","404.0","145224.0","68.0","164904.0"
"5625.085918903351","76.0","1216.0","1812.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","48136.0","48136.0","4.0","144420.0","404.0","145228.0","68.0","164912.0"
"5630.2462537288675","76.0","1216.0","1812.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","48136.0","48136.0","4.0","144420.0","404.0","145228.0","68.0","164912.0"
"5635.039017677307","76.0","1224.0","1820.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","404.0","146252.0","68.0","165944.0"
"5640.222269773482","76.0","1224.0","1820.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165948.0"
"5645.015291929246","76.0","1224.0","1820.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165952.0"
"5650.24969315529","76.0","1224.0","1820.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165952.0"
"5655.483360290527","76.0","1224.0","1820.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165952.0"
"5660.233174800873","76.0","1224.0","1820.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165952.0"
"5665.474265336989","76.0","1224.0","1824.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165956.0"
"5670.158990859985","76.0","1224.0","1824.0","128.0","17540.0","36.0","40.0","176.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146256.0","68.0","165956.0"
"5675.4166362285605","76.0","1232.0","1828.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146260.0","68.0","165960.0"
"5680.166367292403","76.0","1232.0","1832.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146260.0","68.0","165964.0"
"5685.462239742279","76.0","1232.0","1832.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146260.0","68.0","165964.0"
"5690.16591477394","76.0","1232.0","1832.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146260.0","68.0","165964.0"
"5695.366976499558","76.0","1232.0","1832.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","48136.0","4.0","145444.0","408.0","146260.0","68.0","165964.0"
"5700.2297480106345","76.0","1236.0","1832.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","166996.0"
"5705.411448717116","76.0","1236.0","1832.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","166996.0"
"5710.180319786072","76.0","1236.0","1836.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","167000.0"
"5715.466735601424","76.0","1236.0","1840.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","167004.0"
"5720.3046498298645","76.0","1236.0","1840.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","167008.0"
"5725.0330979824075","76.0","1236.0","1840.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","167008.0"
"5730.270386695862","76.0","1236.0","1840.0","128.0","17540.0","36.0","40.0","180.0","48136.0","4.0","49160.0","49160.0","4.0","146468.0","412.0","147288.0","68.0","167008.0"
"5735.499736070634","76.0","1244.0","1844.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","412.0","149340.0","68.0","169060.0"
"5740.238480806352","76.0","1244.0","1844.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","412.0","149340.0","68.0","169060.0"
"5745.0049278736105","76.0","1244.0","1848.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","412.0","149340.0","68.0","169064.0"
"5750.2130551338205","76.0","1244.0","1848.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","412.0","149340.0","68.0","169064.0"
"5755.4355285167685","76.0","1244.0","1848.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","412.0","149340.0","68.0","169068.0"
"5760.2305891513815","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","412.0","149340.0","68.0","169072.0"
"5765.161630630493","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169076.0"
"5770.4164934158325","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169080.0"
"5775.180851459503","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169080.0"
"5780.358846187592","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169080.0"
"5785.124639511108","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169080.0"
"5790.408926963806","76.0","1248.0","1856.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169080.0"
"5795.212640285492","76.0","1256.0","1864.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169084.0"
"5800.457188606262","76.0","1256.0","1864.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169084.0"
"5805.182609796523","76.0","1256.0","1864.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169084.0"
"5810.450412273407","76.0","1256.0","1868.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","416.0","149344.0","68.0","169088.0"
"5815.229486227036","76.0","1256.0","1868.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","420.0","149348.0","68.0","169092.0"
"5820.485827445984","76.0","1256.0","1868.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","420.0","149348.0","68.0","169092.0"
"5825.302831411363","76.0","1256.0","1868.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","420.0","149348.0","68.0","169092.0"
"5830.007871389388","76.0","1256.0","1868.0","128.0","17540.0","36.0","40.0","180.0","49160.0","4.0","50184.0","49160.0","4.0","148516.0","420.0","149348.0","68.0","169092.0"
"5835.240636587144","76.0","1264.0","1872.0","132.0","17544.0","36.0","40.0","184.0","49160.0","4.0","50184.0","50184.0","4.0","149540.0","420.0","150376.0","68.0","170128.0"
"5840.380648612976","76.0","1264.0","1876.0","132.0","17544.0","36.0","40.0","184.0","49160.0","4.0","50184.0","50184.0","4.0","149540.0","420.0","150380.0","68.0","170136.0"
"5845.145600557326","76.0","1268.0","1876.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","420.0","151404.0","68.0","171160.0"
"5850.31374168396","76.0","1268.0","1876.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","420.0","151404.0","68.0","171160.0"
"5855.058339834212","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","420.0","151404.0","68.0","171168.0"
"5860.2265899181375","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","420.0","151404.0","68.0","171168.0"
"5865.004393815993","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","420.0","151404.0","68.0","171168.0"
"5870.203625202179","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","420.0","151404.0","68.0","171168.0"
"5875.440283298492","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","424.0","151408.0","68.0","171172.0"
"5880.190574407578","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","424.0","151408.0","68.0","171176.0"
"5885.051175117493","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","424.0","151408.0","68.0","171176.0"
"5890.3254289627075","76.0","1268.0","1884.0","132.0","17544.0","36.0","40.0","184.0","50184.0","4.0","50184.0","50184.0","4.0","150564.0","424.0","151408.0","68.0","171176.0"
